,id,city,district,year,month,hour,weekday,injury_level,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude
20856,141593,11,5,2020,8,15,1,2,5,3,0,0,1,0,1,0,0,0,13.26923342,52.53776824
20857,141594,11,2,2020,8,16,1,3,5,3,0,1,1,0,0,0,0,0,13.42799604,52.50118452
20858,141595,11,9,2020,8,18,5,2,2,6,0,1,1,0,0,0,0,0,13.46711677,52.47971408
20859,141596,11,3,2020,8,14,1,3,0,7,0,0,0,0,1,0,0,1,13.457963,52.52882902
20860,141597,11,10,2020,8,13,7,2,6,4,0,0,1,1,0,0,0,0,13.57264071,52.54976753
20861,141598,11,12,2020,8,17,4,3,5,2,0,1,0,0,0,0,1,0,13.31731531,52.56662954
20862,141599,11,6,2020,8,16,4,3,5,3,0,1,1,0,0,0,0,0,13.30208171,52.43817301
20863,141600,11,11,2020,8,14,1,2,5,2,0,1,1,0,0,0,0,0,13.49448748,52.54561642
20864,141601,11,3,2020,8,18,6,3,2,3,0,1,1,0,0,0,0,0,13.42588241,52.58257741
20865,141602,11,4,2020,8,21,1,3,0,5,1,0,1,0,1,0,0,1,13.30520252,52.54783876
20866,141603,11,12,2020,8,11,5,3,5,3,0,0,1,0,0,0,0,0,13.29878621,52.61797135
20867,141604,11,2,2020,8,7,3,3,5,2,0,0,1,0,1,0,0,0,13.38456552,52.49668972
20868,141605,11,7,2020,8,14,4,3,1,7,0,0,1,0,1,0,0,0,13.38701086,52.48344931
20869,141606,11,1,2020,8,13,1,3,5,3,0,1,1,0,0,0,0,0,13.38620008,52.51367539
20870,141607,11,4,2020,8,13,1,3,5,2,0,0,1,0,1,0,0,0,13.29873783,52.50797721
20871,141608,11,2,2020,8,20,1,3,1,5,1,1,1,0,0,0,0,1,13.459242,52.50916615
20872,141609,11,6,2020,8,15,5,3,2,6,0,0,1,0,1,0,0,0,13.33411585,52.45002472
20873,141610,11,9,2020,8,16,4,3,5,7,0,0,1,0,0,0,0,0,13.67534196,52.40735346
20874,141611,11,9,2020,8,19,1,3,4,6,1,0,1,0,1,0,1,0,13.49139308,52.46254382
20875,141612,11,3,2020,8,13,7,3,5,3,0,0,1,0,0,0,0,0,13.3887501,52.59118165
20876,141613,11,1,2020,8,17,1,3,3,6,0,0,1,0,1,0,0,0,13.38614955,52.55842149
20877,141614,11,1,2020,8,19,1,3,5,7,1,0,1,0,1,0,0,0,13.35861678,52.53461398
20878,141615,11,10,2020,8,6,5,3,0,6,0,0,1,0,0,0,1,0,13.56166169,52.50369825
20879,141616,11,3,2020,8,16,4,3,5,3,0,0,1,0,0,0,0,0,13.41834489,52.55971414
20880,141617,11,8,2020,8,18,1,2,6,4,0,0,1,1,1,0,0,0,13.43258149,52.48518841
20881,141618,11,4,2020,8,9,7,3,5,2,0,0,1,0,1,0,0,0,13.30750812,52.50362332
20882,141619,11,1,2020,8,4,3,3,8,1,2,0,1,0,0,0,0,0,13.39808384,52.53480919
20883,141620,11,1,2020,8,18,1,3,6,4,0,0,1,1,0,0,0,0,13.3968561,52.5239671
20884,141621,11,5,2020,8,16,6,3,5,2,0,0,1,0,0,0,0,0,13.17810264,52.54881524
20885,141622,11,8,2020,8,13,3,3,2,6,0,0,1,0,0,0,0,0,13.46538268,52.4294829
20886,141623,11,2,2020,8,16,1,3,2,7,0,1,1,0,0,0,0,0,13.41494208,52.48937866
20887,141624,11,12,2020,8,9,5,2,0,6,0,0,1,0,1,0,0,0,13.29052225,52.59039389
20888,141625,11,9,2020,8,13,3,3,5,2,0,1,1,0,0,0,0,0,13.59318986,52.45229515
20889,141626,11,6,2020,8,23,7,3,1,5,2,1,1,0,0,0,0,0,13.33391699,52.4497958
20890,141627,11,10,2020,8,10,1,2,0,1,0,1,0,0,0,0,0,0,13.53210271,52.52097487
20891,141628,11,2,2020,8,23,5,3,0,5,2,1,1,0,0,0,0,0,13.45467462,52.510208
20892,141629,11,5,2020,8,15,4,3,2,6,0,0,1,0,0,0,0,0,13.2011145,52.5389256
20893,141630,11,5,2020,8,7,7,3,5,3,0,1,1,0,0,0,0,0,13.26923395,52.53776823
20894,141631,11,4,2020,8,15,7,3,5,2,0,0,1,0,0,0,1,0,13.32365953,52.49360326
20895,141632,11,9,2020,8,0,7,3,9,1,2,0,0,0,1,0,0,0,13.54913252,52.42997908
20896,141633,11,12,2020,8,14,6,2,5,2,0,0,1,0,1,0,0,0,13.35162322,52.57238744
20897,141634,11,1,2020,8,12,3,3,3,6,0,1,0,0,0,0,0,0,13.34415943,52.54654602
20898,141635,11,2,2020,8,19,7,3,3,6,0,0,1,0,1,0,0,0,13.43721055,52.52083869
20899,141636,11,9,2020,8,22,7,3,5,2,2,1,1,0,0,0,0,0,13.55171481,52.42849916
20900,141637,11,7,2020,8,15,6,2,0,2,0,0,1,0,1,0,0,0,13.37627296,52.45893037
20901,141638,11,10,2020,8,12,3,3,0,3,0,0,1,0,0,0,1,0,13.57152985,52.54060466
20902,141639,11,4,2020,8,21,7,3,5,3,2,0,1,0,0,0,0,0,13.31087861,52.47219251
20903,141640,11,7,2020,8,21,7,2,1,5,2,1,1,0,0,0,0,0,13.35015056,52.46176921
20904,141641,11,3,2020,8,7,5,3,5,2,0,1,0,0,0,0,0,0,13.43715653,52.5943969
20905,141642,11,1,2020,8,11,3,3,5,2,0,1,1,0,0,0,0,0,13.40266445,52.52802699
20906,141643,11,4,2020,8,21,7,3,6,4,2,1,1,1,0,0,0,0,13.31083168,52.47940205
20907,141644,11,1,2020,8,19,1,3,9,1,0,0,1,0,0,0,0,0,13.34971513,52.52445454
20908,141645,11,3,2020,8,8,4,3,1,5,0,1,1,0,0,0,0,0,13.40880035,52.57134268
20909,141646,11,3,2020,8,16,4,2,3,6,0,0,1,0,1,0,0,0,13.45707435,52.52863621
20910,141647,11,7,2020,8,21,7,3,0,7,1,1,0,0,0,0,0,0,13.41292417,52.38994159
20911,141648,11,3,2020,8,21,6,3,5,2,0,1,1,0,0,0,0,0,13.41275669,52.54439918
20912,141649,11,1,2020,8,18,7,3,5,7,0,0,1,0,1,0,0,0,13.39626745,52.5175278
20913,141650,11,11,2020,8,13,6,3,5,3,0,0,1,0,0,0,0,0,13.51698563,52.4818241
20914,141651,11,1,2020,8,12,3,3,5,2,0,1,1,0,0,0,0,0,13.3299458,52.52378142
20915,141652,11,7,2020,8,14,4,3,2,6,0,0,1,0,0,1,1,0,13.40075449,52.44564558
20916,141653,11,3,2020,8,9,2,3,5,3,0,0,1,0,0,0,0,0,13.4703727,52.5537186
20917,141654,11,10,2020,8,3,7,3,9,1,2,0,1,0,0,0,0,0,13.587896,52.51228304
20918,141655,11,2,2020,8,13,7,3,5,3,0,0,1,0,1,0,0,0,13.40415399,52.50388914
20919,141656,11,2,2020,8,18,5,3,2,6,0,1,1,0,0,0,0,0,13.45282093,52.51241383
20920,141657,11,1,2020,8,12,3,3,0,2,0,0,1,0,1,0,0,0,13.3708754,52.5177793
20921,141658,11,6,2020,8,13,7,2,5,2,0,1,1,0,0,0,0,0,13.19309632,52.43379295
20922,141659,11,5,2020,8,0,7,2,5,2,2,0,1,0,1,0,0,0,13.24773363,52.53823562
20923,141660,11,2,2020,8,18,4,3,0,3,0,1,0,1,0,0,0,0,13.44189408,52.50126515
20924,141661,11,6,2020,8,12,7,3,1,5,0,1,1,0,0,0,0,0,13.27661208,52.46108079
20925,141662,11,3,2020,8,18,5,3,5,3,0,1,1,0,0,0,0,0,13.43371201,52.54946506
20926,141663,11,8,2020,8,11,3,3,2,6,0,0,1,0,0,0,0,0,13.47212586,52.43056329
20927,141664,11,12,2020,8,12,7,3,2,6,0,0,1,0,0,0,0,0,13.30263861,52.61802441
20928,141665,11,6,2020,8,9,1,3,5,2,0,1,1,0,0,0,0,0,13.29855864,52.42197711
20929,141666,11,6,2020,8,14,4,3,1,5,0,0,1,0,0,0,0,0,13.29449647,52.41984394
20930,141667,11,7,2020,8,11,7,3,5,2,0,1,1,0,0,0,0,0,13.38418314,52.45818474
20931,141668,11,8,2020,8,20,6,3,5,2,0,0,1,0,1,0,0,1,13.42889467,52.48650947
20932,141669,11,2,2020,8,11,7,3,2,6,0,1,1,0,0,0,0,0,13.44648522,52.52152071
20933,141670,11,8,2020,8,8,6,3,0,7,0,0,1,0,1,0,0,0,13.45315501,52.47004831
20934,141671,11,12,2020,8,11,3,3,5,2,0,0,1,0,0,0,0,0,13.35388999,52.56209017
20935,141672,11,3,2020,8,13,4,3,5,3,0,0,1,0,1,0,0,0,13.39139636,52.59546956
20936,141673,11,5,2020,8,21,7,3,5,3,1,0,1,0,1,0,0,0,13.19836872,52.55568949
20937,141674,11,6,2020,8,10,7,3,1,5,0,1,1,0,0,0,0,0,13.34492983,52.43227187
20938,141675,11,8,2020,8,17,5,3,5,3,0,1,0,0,0,0,1,0,13.43312215,52.48905504
20939,141676,11,6,2020,8,16,4,3,1,5,0,1,1,0,0,0,0,0,13.3213572,52.45875216
20940,141677,11,12,2020,8,21,7,3,1,5,1,1,1,0,0,0,0,0,13.3160748,52.6091645
20941,141678,11,5,2020,8,7,7,3,3,6,0,0,1,0,0,0,0,0,13.17999719,52.53390857
20942,141679,11,6,2020,8,15,4,3,1,5,0,0,1,0,0,0,0,0,13.24105781,52.43580645
20943,141680,11,1,2020,8,1,7,3,5,2,2,0,1,0,1,0,0,0,13.39181848,52.51056383
20944,141681,11,8,2020,8,17,6,3,5,2,0,1,1,0,0,0,0,0,13.42891792,52.47191131
20945,141682,11,7,2020,8,20,7,3,5,2,1,0,1,0,1,0,0,0,13.37781858,52.47245836
20946,141683,11,8,2020,8,9,7,3,5,2,0,0,1,0,0,0,0,0,13.46002575,52.43186391
20947,141684,11,1,2020,8,1,6,3,7,1,2,1,0,0,0,0,0,1,13.41812558,52.51620114
20948,141685,11,4,2020,8,8,7,3,6,4,0,1,0,1,0,0,0,0,13.27867782,52.49543268
20949,141686,11,1,2020,8,9,5,3,3,6,0,1,1,0,0,0,0,0,13.35160371,52.55236559
20950,141687,11,7,2020,8,10,3,3,2,6,0,1,0,0,0,0,0,0,13.36097819,52.49817606
20951,141688,11,9,2020,8,13,4,3,6,7,0,0,0,1,0,0,1,0,13.57860012,52.45773141
20952,141689,11,3,2020,8,8,7,3,5,3,0,1,1,0,0,0,0,0,13.44226845,52.54663
20953,141690,11,7,2020,8,17,1,3,5,2,0,1,1,0,0,0,0,0,13.32837701,52.47339925
20954,141691,11,1,2020,8,13,7,2,3,6,0,1,0,0,0,0,0,0,13.41600445,52.52713088
20955,141692,11,6,2020,8,16,5,3,5,3,0,0,1,0,1,0,0,0,13.28278314,52.43289472
20956,141693,11,1,2020,8,18,7,3,5,3,0,1,1,0,0,0,0,0,13.34874713,52.51501418
20957,141694,11,1,2020,8,11,7,3,5,3,0,1,1,0,0,0,0,0,13.37658807,52.54596758
20958,141695,11,4,2020,8,10,3,3,0,7,0,0,1,0,0,0,0,0,13.30250352,52.50654272
20959,141696,11,1,2020,8,17,7,3,5,2,0,1,1,0,0,0,0,0,13.32477602,52.53223081
20960,141697,11,7,2020,8,16,6,3,5,2,0,1,1,0,0,0,0,0,13.35687931,52.49876538
20961,141698,11,3,2020,8,10,3,3,5,3,0,1,1,0,0,0,0,0,13.37308068,52.59383046
20962,141699,11,6,2020,8,16,7,2,5,3,0,1,1,0,0,0,0,0,13.26831978,52.45463994
20963,141700,11,6,2020,8,8,5,3,5,3,0,0,1,0,1,0,0,0,13.36711402,52.42680017
20964,141701,11,2,2020,8,10,3,3,5,3,0,0,1,0,0,0,0,0,13.41413377,52.49857914
20965,141702,11,11,2020,8,16,7,2,0,7,0,0,1,0,0,0,0,0,13.51015927,52.56609783
20966,141703,11,4,2020,8,20,1,3,2,7,1,0,1,0,0,0,0,0,13.30727805,52.49859857
20967,141704,11,4,2020,8,12,5,3,1,5,0,1,0,0,0,1,0,0,13.29970751,52.50548886
20968,141705,11,1,2020,8,16,4,2,2,6,0,0,1,0,1,0,0,0,13.38737849,52.52559574
20969,141706,11,4,2020,8,10,5,3,5,5,0,0,1,0,1,0,0,0,13.32171547,52.50567107
20970,141707,11,1,2020,8,10,3,3,5,3,0,1,1,0,0,0,0,0,13.3932979,52.51411143
20971,141708,11,4,2020,8,16,7,3,3,6,0,1,1,0,0,0,0,0,13.27875751,52.49058787
20972,141709,11,12,2020,8,13,1,3,0,6,0,0,1,0,1,0,0,0,13.37371291,52.56432144
20973,141710,11,7,2020,8,15,7,3,5,2,0,1,1,0,0,0,0,0,13.34357624,52.50151805
20974,141711,11,11,2020,8,15,5,3,0,1,0,1,0,0,0,0,0,0,13.49849995,52.51525816
20975,141712,11,3,2020,8,15,7,3,5,3,0,0,1,0,0,0,0,0,13.39831743,52.59238812
20976,141713,11,12,2020,8,13,7,3,0,6,0,0,0,0,1,0,0,0,13.33894534,52.59582271
20977,141714,11,7,2020,8,15,7,3,2,6,0,0,1,0,0,0,0,0,13.36684114,52.49332328
20978,141715,11,5,2020,8,15,6,3,2,6,0,0,1,0,0,0,1,0,13.19735004,52.56061665
20979,141716,11,6,2020,8,9,3,3,6,4,0,0,1,1,0,0,0,0,13.33672858,52.43112309
20980,141717,11,9,2020,8,10,6,3,2,6,0,0,1,0,0,0,1,0,13.58271875,52.44293776
20981,141718,11,9,2020,8,3,6,3,1,6,2,1,1,0,0,0,0,0,13.63259341,52.45064867
20982,141719,11,4,2020,8,22,5,3,0,7,2,0,0,0,1,0,0,0,13.32234526,52.50641123
20983,141720,11,3,2020,8,9,3,3,0,6,0,0,0,0,1,1,0,0,13.46884568,52.55384041
20984,141721,11,8,2020,8,17,6,3,0,2,0,0,1,0,0,0,1,0,13.45590125,52.47384511
20985,141722,11,1,2020,8,18,1,3,2,6,0,0,1,0,0,0,0,0,13.36179872,52.55574537
20986,141723,11,2,2020,8,10,4,3,5,2,0,1,1,0,0,0,0,0,13.38623564,52.49007647
20987,141724,11,1,2020,8,23,6,3,5,2,2,1,1,0,0,0,0,0,13.40996608,52.52858848
20988,141725,11,8,2020,8,22,6,3,5,3,2,0,0,0,1,0,1,0,13.42870386,52.48657607
20989,141726,11,2,2020,8,23,6,3,6,4,2,0,1,1,0,0,0,0,13.39436991,52.49129732
20990,141727,11,8,2020,8,11,6,3,0,6,0,0,1,0,1,0,0,0,13.42887873,52.48363413
20991,141728,11,11,2020,8,9,3,3,5,3,0,0,1,0,0,0,0,0,13.53195305,52.48414467
20992,141729,11,11,2020,8,22,6,3,5,2,2,1,1,0,0,0,0,0,13.50932298,52.54634021
20993,141730,11,9,2020,8,16,7,3,2,7,0,0,1,0,1,0,0,0,13.62913543,52.44668003
20994,141731,11,1,2020,8,21,6,2,3,2,1,0,0,0,1,0,0,0,13.36998267,52.55976472
20995,141732,11,4,2020,8,13,6,2,5,2,0,1,1,0,0,0,0,0,13.28154327,52.53132111
20996,141733,11,1,2020,8,18,3,3,2,2,0,1,1,0,0,0,0,0,13.35153622,52.50951404
20997,141734,11,9,2020,8,11,2,3,0,3,0,0,1,0,0,0,1,0,13.50095582,52.43528058
20998,141735,11,2,2020,8,21,6,3,0,5,1,0,1,0,1,0,0,0,13.46971193,52.50644652
20999,141736,11,6,2020,8,20,6,3,8,1,0,0,1,0,0,0,0,0,13.20032253,52.46976965
21000,141737,11,11,2020,8,18,5,3,1,5,0,1,1,0,0,0,0,0,13.52342377,52.48301097
21001,141738,11,1,2020,8,18,3,3,1,5,0,1,1,0,0,0,0,0,13.38306694,52.55404283
21002,141739,11,11,2020,8,14,6,3,2,2,0,0,1,0,0,0,0,0,13.51973312,52.5531615
21003,141740,11,1,2020,8,1,1,3,3,6,2,0,1,0,0,0,1,0,13.38607804,52.5281387
21004,141741,11,1,2020,8,8,4,3,3,6,0,1,0,0,0,0,0,0,13.4110774,52.52395528
21005,141742,11,6,2020,8,14,4,3,5,3,0,1,1,0,0,0,0,0,13.27851455,52.42989115
21006,141743,11,3,2020,8,16,6,3,0,7,0,0,0,0,1,0,1,0,13.42618669,52.5369162
21007,141744,11,11,2020,8,19,6,3,2,2,0,0,1,0,0,0,0,0,13.47622546,52.53294531
21008,141745,11,9,2020,8,7,6,3,0,1,0,1,0,0,0,0,0,0,13.56918674,52.44436027
21009,141746,11,8,2020,8,7,6,3,6,4,0,0,1,1,0,0,0,0,13.43382181,52.44388076
21010,141747,11,6,2020,8,19,3,3,0,5,0,1,1,0,0,0,0,0,13.32752387,52.4580116
21011,141748,11,2,2020,8,12,4,3,6,7,0,1,0,1,0,0,0,0,13.42138656,52.49098666
21012,141749,11,9,2020,8,3,6,3,0,1,2,1,0,0,0,0,0,0,13.62869217,52.45053629
21013,141750,11,2,2020,8,13,6,3,1,5,0,1,1,0,0,0,0,0,13.38292668,52.49186651
21014,141751,11,9,2020,8,9,5,3,3,7,0,1,0,0,0,0,0,0,13.68818987,52.44114484
21015,141752,11,1,2020,8,13,6,3,5,3,0,1,1,0,0,0,0,0,13.36688611,52.50281482
21016,141753,11,2,2020,8,12,4,2,5,3,0,0,1,0,1,0,0,0,13.44062844,52.51707646
21017,141754,11,2,2020,8,13,1,3,2,6,0,0,1,0,0,0,0,0,13.45130617,52.52143063
21018,141755,11,4,2020,8,7,6,3,5,2,0,1,1,0,0,0,0,0,13.29973447,52.51939071
21019,141756,11,1,2020,8,12,6,2,5,2,0,1,1,0,0,0,0,0,13.35114036,52.50963422
21020,141757,11,5,2020,8,18,5,2,0,7,0,0,1,0,0,0,1,0,13.17821934,52.52512701
21021,141758,11,6,2020,8,12,6,2,3,6,0,1,0,0,0,0,0,0,13.22564154,52.43744631
21022,141759,11,2,2020,8,19,7,3,9,7,0,0,1,1,0,0,0,0,13.41238716,52.49157796
21023,141760,11,2,2020,8,18,4,3,5,2,0,1,0,0,1,0,0,0,13.45999872,52.50901323
21024,141761,11,4,2020,8,11,6,3,3,6,0,0,1,0,0,1,0,0,13.29386986,52.53365536
21025,141762,11,5,2020,8,18,6,3,6,4,0,0,1,1,0,0,0,0,13.20868634,52.54747771
21026,141763,11,9,2020,8,11,6,3,0,1,0,1,0,0,0,0,0,0,13.44641063,52.49431118
21027,141764,11,1,2020,8,16,5,3,5,3,0,1,1,0,0,0,0,0,13.38822492,52.54820674
21028,141765,11,9,2020,8,15,3,3,0,5,0,0,1,0,1,0,0,0,13.56994973,52.44159447
21029,141766,11,2,2020,8,11,4,3,0,1,0,1,0,0,0,0,0,0,13.38261297,52.49399215
21030,141767,11,4,2020,8,10,6,3,3,6,0,0,1,0,1,0,0,0,13.32015896,52.47367935
21031,141768,11,5,2020,8,14,1,2,5,3,0,0,1,0,0,0,0,0,13.1889153,52.55802581
21032,141769,11,8,2020,8,10,6,2,2,6,0,0,1,0,0,0,0,0,13.46631681,52.42657282
21033,141770,11,1,2020,8,15,5,3,2,2,0,1,1,0,0,0,0,0,13.35478142,52.51706513
21034,141771,11,9,2020,8,9,6,3,2,6,0,1,0,0,0,0,0,0,13.57140067,52.43204718
21035,141772,11,8,2020,8,12,7,3,2,6,0,0,1,0,0,0,0,0,13.4474073,52.46829466
21036,141773,11,7,2020,8,19,6,2,5,7,1,0,1,0,0,0,0,0,13.36806342,52.48507303
21037,141774,11,3,2020,8,16,6,3,2,6,0,0,1,0,0,0,1,0,13.4997042,52.63145744
21038,141775,11,9,2020,8,18,3,3,5,2,0,0,1,0,1,0,0,0,13.54521658,52.42574319
21039,141776,11,5,2020,8,8,7,3,2,2,0,0,1,0,1,0,0,0,13.17734826,52.51554757
21040,141777,11,6,2020,8,18,3,3,5,3,0,1,1,0,0,0,0,0,13.26769431,52.44545315
21041,141778,11,7,2020,8,19,6,3,5,3,0,1,1,0,0,0,0,0,13.37784433,52.46863217
21042,141779,11,8,2020,8,17,6,3,5,3,0,0,1,0,0,0,0,0,13.48189412,52.43193387
21043,141780,11,7,2020,8,17,3,2,8,1,0,0,0,0,1,0,0,0,13.36950284,52.45835738
21044,141781,11,4,2020,8,19,6,3,6,7,0,1,0,1,0,0,0,0,13.30584182,52.49969681
21045,141782,11,2,2020,8,9,5,3,5,3,0,0,1,0,1,0,0,0,13.40810125,52.50438911
21046,141783,11,9,2020,8,16,3,3,2,6,0,0,1,0,0,0,0,0,13.47861697,52.44277077
21047,141784,11,7,2020,8,18,6,3,3,6,0,0,1,0,1,0,0,0,13.36747444,52.49339229
21048,141785,11,4,2020,8,11,1,3,5,2,0,1,1,0,0,0,0,0,13.3272592,52.49470744
21049,141786,11,4,2020,8,18,6,3,3,6,0,1,1,0,0,0,0,0,13.30611391,52.49974563
21050,141787,11,3,2020,8,14,5,3,0,6,0,0,1,0,1,0,0,0,13.46553101,52.55178755
21051,141788,11,2,2020,8,18,6,3,5,2,0,1,1,0,0,0,0,0,13.47534885,52.51188051
21052,141789,11,2,2020,8,15,7,3,5,2,0,0,1,0,1,0,0,0,13.44062844,52.51707646
21053,141790,11,5,2020,8,17,6,3,2,6,0,0,1,0,0,0,0,0,13.21470665,52.53843783
21054,141791,11,10,2020,8,14,6,3,5,2,0,0,1,0,0,0,0,0,13.59290489,52.54843208
21055,141792,11,7,2020,8,16,3,3,2,6,0,1,1,0,0,0,0,0,13.37263755,52.44861024
21056,141793,11,5,2020,8,16,6,3,5,3,0,1,1,0,0,0,0,0,13.2173249,52.53766039
21057,141794,11,5,2020,8,16,6,3,5,2,0,0,1,0,0,0,0,0,13.21376259,52.53178342
21058,141795,11,12,2020,8,19,5,3,5,2,0,0,1,0,1,0,0,0,13.28422771,52.59443205
21059,141796,11,1,2020,8,16,3,3,5,2,0,1,0,0,1,0,0,0,13.35634707,52.53588676
21060,141797,11,7,2020,8,15,6,3,3,6,0,1,0,0,0,1,0,0,13.40120509,52.46366042
21061,141798,11,6,2020,8,9,1,3,5,2,0,1,1,0,0,0,0,0,13.31679403,52.42577333
21062,141799,11,1,2020,8,15,6,2,6,4,0,1,0,1,0,0,0,0,13.38031685,52.51876719
21063,141800,11,7,2020,8,14,6,3,5,1,0,0,1,0,0,0,0,0,13.39439051,52.46410642
21064,141801,11,7,2020,8,7,5,3,0,3,0,0,1,0,1,0,0,0,13.41109553,52.40015555
21065,141802,11,1,2020,8,15,3,3,3,6,0,1,0,0,0,0,0,0,13.37964017,52.52250275
21066,141803,11,4,2020,8,14,6,3,3,6,0,0,1,0,0,0,0,0,13.31849225,52.51386191
21067,141804,11,3,2020,8,20,1,3,5,3,1,1,1,0,0,0,0,0,13.44809617,52.54927574
21068,141805,11,8,2020,8,14,4,3,5,2,0,1,1,0,0,0,0,0,13.43322448,52.46486173
21069,141806,11,1,2020,8,14,6,3,5,2,0,0,1,0,0,0,0,0,13.35092772,52.52431228
21070,141807,11,1,2020,8,16,6,3,2,6,0,0,1,0,0,0,0,0,13.3507062,52.5125242
21071,141808,11,7,2020,8,13,6,3,2,6,0,0,1,0,0,0,1,0,13.3855146,52.46482072
21072,141809,11,5,2020,8,12,6,3,3,6,0,0,1,0,1,0,0,0,13.19900548,52.53352788
21073,141810,11,11,2020,8,15,3,3,5,3,0,1,1,0,0,0,0,0,13.48539609,52.53079046
21074,141811,11,12,2020,8,11,2,2,5,2,0,0,1,0,0,0,0,0,13.31542523,52.57784057
21075,141812,11,8,2020,8,14,5,3,2,6,0,0,1,0,0,0,0,0,13.42108234,52.45232749
21076,141813,11,12,2020,8,21,5,3,1,5,1,1,1,0,0,0,0,0,13.36850754,52.56857004
21077,141814,11,1,2020,8,8,5,3,5,2,0,1,1,0,0,0,0,0,13.34608087,52.54483775
21078,141815,11,8,2020,8,15,3,3,5,3,0,0,1,0,0,0,0,0,13.44598391,52.47639065
21079,141816,11,4,2020,8,18,5,3,5,2,0,0,0,0,1,0,0,0,13.3128201,52.48048736
21080,141817,11,8,2020,8,17,7,3,1,5,0,1,1,0,0,0,0,0,13.4298385,52.47010361
21081,141818,11,11,2020,8,18,4,3,0,7,0,0,1,0,1,0,0,0,13.4966059,52.54629034
21082,141819,11,5,2020,8,18,5,3,2,7,0,0,0,0,1,0,1,0,13.22840793,52.54851444
21083,141820,11,1,2020,8,14,6,3,4,6,0,1,0,0,0,0,0,0,13.35021786,52.51367814
21084,141821,11,9,2020,8,21,4,3,0,1,2,1,0,0,0,0,0,0,13.51720348,52.46172806
21085,141822,11,12,2020,8,18,5,2,5,2,0,1,1,0,0,0,0,0,13.29280978,52.57871379
21086,141823,11,2,2020,8,22,6,3,2,6,2,0,1,0,0,0,1,0,13.41949539,52.49916143
21087,141824,11,7,2020,8,23,5,2,1,5,2,1,1,0,0,0,0,0,13.36242844,52.48690847
21088,141825,11,1,2020,8,9,6,3,5,2,0,1,1,0,0,0,0,0,13.38292498,52.53067061
21089,141826,11,1,2020,8,15,3,3,0,6,0,0,1,0,1,0,0,0,13.38211049,52.55156068
21090,141827,11,10,2020,8,11,4,2,5,3,0,0,1,0,1,0,0,0,13.57263019,52.55009425
21091,141828,11,4,2020,8,23,5,2,3,6,2,0,1,0,0,0,0,0,13.27993252,52.50657091
21092,141829,11,9,2020,8,22,5,3,4,6,2,1,0,0,0,0,0,0,13.62132435,52.45612757
21093,141830,11,6,2020,8,17,5,3,5,2,0,0,1,0,0,0,0,0,13.34573613,52.43633425
21094,141831,11,8,2020,8,23,4,3,1,1,2,1,1,0,0,0,0,0,13.43862051,52.48859677
21095,141832,11,8,2020,8,18,5,3,5,3,0,0,1,0,1,0,0,0,13.46453317,52.47029322
21096,141833,11,1,2020,8,8,7,3,5,2,0,0,1,0,0,0,1,0,13.34393147,52.54642638
21097,141834,11,9,2020,8,7,4,3,5,3,0,0,1,0,0,0,0,0,13.52370162,52.46299637
21098,141835,11,10,2020,8,18,5,3,5,2,0,1,1,0,0,0,0,0,13.51981423,52.52605038
21099,141836,11,3,2020,8,18,6,3,5,3,0,0,1,0,1,0,0,0,13.3882924,52.58344819
21100,141837,11,1,2020,8,18,5,3,1,5,0,1,1,0,0,0,0,0,13.38047597,52.55177013
21101,141838,11,5,2020,8,11,5,3,5,2,0,1,1,0,0,0,0,0,13.21364865,52.53858511
21102,141839,11,1,2020,8,14,3,3,5,2,0,1,0,0,0,0,1,0,13.35945474,52.52329403
21103,141840,11,9,2020,8,22,5,3,0,1,2,1,0,0,0,0,0,0,13.52307563,52.45998266
21104,141841,11,4,2020,8,13,1,3,5,2,0,1,1,0,0,0,0,0,13.31988556,52.46880617
21105,141842,11,8,2020,8,21,5,3,5,2,2,1,1,0,0,0,0,0,13.43351516,52.46661854
21106,141843,11,1,2020,8,17,4,3,5,7,0,1,1,0,0,0,0,0,13.37694149,52.52978814
21107,141844,11,4,2020,8,12,3,3,0,2,0,0,1,0,1,0,0,1,13.29922278,52.50684306
21108,141845,11,4,2020,8,7,3,3,4,7,0,1,1,0,0,0,0,1,13.32656887,52.4912492
21109,141846,11,4,2020,8,17,1,2,6,2,0,0,1,1,0,0,0,0,13.30079028,52.51531877
21110,141847,11,11,2020,8,15,6,3,4,5,0,0,1,0,1,0,0,0,13.46940714,52.50142013
21111,141848,11,12,2020,8,14,4,3,1,5,0,1,1,0,0,0,0,1,13.30489354,52.57452647
21112,141849,11,4,2020,8,7,4,3,2,2,0,0,1,0,1,0,0,0,13.31431918,52.49052593
21113,141850,11,12,2020,8,8,7,3,0,1,0,0,0,0,1,0,0,1,13.32659304,52.56254506
21114,141851,11,8,2020,8,19,5,3,5,3,0,1,1,0,0,0,0,0,13.43492566,52.43696386
21115,141852,11,7,2020,8,17,4,3,0,4,0,1,0,1,0,0,0,0,13.38590132,52.47625114
21116,141853,11,1,2020,8,16,3,3,0,1,0,0,0,0,1,0,0,0,13.37861833,52.54473475
21117,141854,11,9,2020,8,19,3,3,0,1,0,1,0,0,0,0,0,0,13.54491629,52.43674962
